Repeat,PopSize,Avg Size,Uniform Seed,Beta Seed,WRACC,Support
0,10,3.800000,-848824146934103081,,0.145874,0.586441
1,10,3.700000,-6800460159562124750,,0.145452,0.584746
2,10,3.500000,6021178273115038252,,0.145031,0.583051
3,10,3.400000,7173382546674830192,,0.143766,0.577966
4,10,3.400000,-5566646820681360877,,0.144609,0.581356
5,10,3.600000,-802984674417843455,,0.144609,0.581356
6,10,3.700000,729374036688956726,,0.146295,0.588136
7,10,3.700000,-6645438448803013788,,0.145874,0.586441
8,10,3.600000,-5440192332906263051,,0.146717,0.589831
9,10,3.600000,7372731295878355850,,0.145031,0.583051
10,10,3.400000,7559723218559569512,,0.144187,0.579661
11,10,3.500000,-2041798777798492300,,0.144609,0.581356
12,10,3.300000,8293878783455820708,,0.142079,0.571186
13,10,3.700000,748085726950485786,,0.146717,0.589831
14,10,3.300000,7052836122627795262,,0.143344,0.576271
15,10,3.200000,-6101070834089967730,,0.143766,0.577966
16,10,3.600000,26467550493372684,,0.145031,0.583051
17,10,3.500000,-1646561087397723551,,0.144609,0.581356
18,10,3.200000,-2817946956669719758,,0.142501,0.572881
19,10,3.800000,-1456660832465803451,,0.144609,0.581356
20,10,3.700000,6534098222959338076,,0.146295,0.588136
21,10,4.100000,8513711055398015987,,0.146717,0.589831
22,10,3.700000,-4606180441082329016,,0.147139,0.591525
23,10,3.600000,3804064954738234959,,0.146295,0.588136
24,10,3.700000,1073869873656737415,,0.145874,0.586441
25,10,3.400000,-3555603647260437303,,0.142923,0.574576
26,10,3.200000,-6852159932610050173,,0.143766,0.577966
27,10,3.300000,-8065512595186474747,,0.144187,0.579661
28,10,3.700000,335668764404659139,,0.145874,0.586441
29,10,3.800000,-8440963628104396611,,0.146295,0.588136
