Repeat,PopSize,Avg Size,Uniform Seed,Beta Seed,WRACC,Support
0,1,2.0,-9135264219944816664,-4170839310752060423,0.014570029140058272,0.22033898305084745
1,1,3.0,-6970019261555608491,6637456053905217604,-0.019158038316076632,0.0847457627118644
2,100,1664.94,7495156895743000370,9084115387020215246,NaN,0.0
3,1,3.0,-94727898626380715,8669768672924734380,-0.012958025916051833,0.05084745762711865
4,1,5.0,6565892200155805630,-9210950363997588286,0.01742203484406969,0.0847457627118644
5,100,1679.24,3792778121158126172,-3246744019131237220,NaN,0.0
6,2,2.0,-7506666309343057371,-2305117862314156222,-0.004867009734019473,0.2966101694915254
7,100,1681.6,3067036520714312206,5037498403538105886,NaN,0.0
8,100,1674.74,-3213644572916114006,330243034697697080,NaN,0.0
9,100,1665.64,2962477786232483183,-3108792280960384693,NaN,0.0
10,1,10.0,-6929572361441950729,3641664059603011711,0.0042160084320168635,0.01694915254237288
11,1,8.0,-894554622491502150,-8634640002312353574,5.580011160022318E-4,0.01694915254237288
12,100,1676.71,-538634307763031028,49364456508792467,NaN,0.0
13,100,1670.04,-2352583203455464080,8601756815635976697,NaN,0.0
14,100,1676.07,-1369694665701121932,-5541302319843740792,NaN,0.0
15,100,1674.56,-2302328934571035725,-2767791427692665249,NaN,0.0
16,100,1666.66,-8446782676469220167,2155249111247825469,NaN,0.0
17,2,7.5,-7962210810938550060,-5858784277170484319,0.0042160084320168635,0.01694915254237288
18,1,2.0,5495097992742323737,-1552437205734615087,0.013702027404054793,0.3050847457627119
19,100,1668.04,-6704501622894099415,-282212094750319675,NaN,0.0
20,100,1682.01,8904522683295081337,-1147904368870678444,NaN,0.0
21,1,6.0,3662418549294816036,-8146400223033437420,0.016864033728067454,0.06779661016949153
22,100,1657.0,-5185767791853367143,1271391017347246785,NaN,0.0
23,1,10.0,5828207581162496416,-9099525616580303052,0.0042160084320168635,0.01694915254237288
24,1,4.0,8451254970367903880,-8468873502983921620,0.00954801909603819,0.06779661016949153
25,100,1668.0,930648673765337982,5580851015306820469,NaN,0.0
26,100,1652.1,3920637226472465242,6630425906011564599,NaN,0.0
27,1,5.0,-2041146224183405712,5195455518393239146,-0.006200012400024801,0.03389830508474576
28,100,1672.46,1171952081736817433,4282702473584714954,NaN,0.0
29,100,1662.14,-7383726107964093676,638802095983606972,NaN,0.0
