Repeat,PopSize,Avg Size,Uniform Seed,Beta Seed,WRACC,Support
0,10,3.000000,-6895219797396898833,6833853021077970648,0.034571,0.138983
1,10,2.900000,-2439865181434825251,-1160107574958418559,0.059024,0.237288
2,10,1.900000,4528284861330017334,6143449298173083340,0.030777,0.123729
3,10,3.200000,1013285973707035652,2645836815087893980,0.043003,0.172881
4,10,4.300000,-4729146553861747838,-7869315339443403973,0.060289,0.242373
5,10,7.700000,5562513768199387066,-7055230652331468534,0.077153,0.310169
6,10,3.300000,-8463131996988494541,1754853268653281259,0.069143,0.277966
7,10,3.100000,7477091039883941444,-6514839043725914429,0.052279,0.210169
8,10,3.000000,-790856875369815867,-6393550795756033397,0.038843,0.157627
9,10,3.200000,6020670674264688179,-2859141824270327618,0.053122,0.213559
10,10,2.800000,-4983436621260657530,86894984634672685,0.044857,0.184746
11,10,7.300000,-2406113371410203838,-6496777721688242878,0.073780,0.296610
12,10,2.600000,-7340705491214155889,-7369619079659548172,0.047219,0.189831
13,10,3.700000,1419118055872195425,2097316877486331644,0.048484,0.194915
14,10,3.100000,2646598452483731185,-6816046983789797620,0.043059,0.174576
15,10,231.600000,7011918472739402001,4288643670234197523,0.000000,0.000000
16,10,3.800000,-1077278908878826963,4418155890425065946,0.035414,0.142373
17,10,2.500000,350260433727389426,6309553669107463801,0.043536,0.177966
18,10,3.000000,-7287463681966361878,8104815271774048884,0.056495,0.227119
19,10,2.100000,-7642088361817229158,4449194421920290692,0.038899,0.159322
20,10,4.900000,-1247910409008020511,-1166743603966578605,0.060711,0.244068
21,10,4.800000,287572099374122151,-4830407280247439172,0.062819,0.252542
22,10,2.900000,-2629834617548713189,5179665704480943431,0.056916,0.228814
23,10,4.800000,4965133179233823767,2748223428821053430,0.055651,0.223729
24,10,2.500000,-1945569270191117474,7466522121704088490,0.044690,0.179661
25,10,2.200000,1454036945152318166,4861615713085818017,0.045589,0.184746
26,10,2.000000,5987428334314477796,-8127019799619380264,0.032519,0.132203
27,10,2.900000,-2783748683795294824,-8876020750232308641,0.041317,0.166102
28,10,3.900000,1181930832955655502,-7492331706439080738,0.042216,0.171186
29,10,1.900000,7002618409147988200,3632474682775057623,0.044690,0.179661
