Repeat,PopSize,Avg Size,Uniform Seed,Beta Seed,WRACC,Support
0,10,2.900000,-431687840736368495,-5413206137393354739,0.037168,0.225547
1,10,3.000000,-4217214785401613326,-8368094074307124525,0.038852,0.235766
2,10,3.000000,4719984949727971368,-7412305854540729052,0.037409,0.227007
3,10,2.900000,-37738182846372392,7036565899725828141,0.038611,0.234307
4,10,2.900000,-7581346102043770702,6238557225044975378,0.039694,0.240876
5,10,3.000000,8201918440108405914,-3881775785485145146,0.037168,0.225547
6,10,3.000000,-4235197539150920809,-4530875699600935078,0.035725,0.216788
7,10,2.900000,8550769173833875090,-984133934533599420,0.037769,0.229197
8,10,2.900000,8831275599891947047,-6339647962973398924,0.035364,0.214599
9,10,3.000000,1813991093555504661,6848611956661955121,0.035364,0.214599
10,10,2.700000,8877039495818675475,2613292196263835144,0.044024,0.267153
11,10,2.900000,7458296124606770188,1676119937319726938,0.039574,0.240146
12,10,3.000000,4450666840951694110,5316661091969334360,0.039453,0.239416
13,10,3.000000,2755557405874651075,-4217328012463504550,0.038010,0.230657
14,10,3.000000,5619561175235305235,8901201980208378621,0.036927,0.224088
15,10,2.900000,-7028237669830264831,455968058747580529,0.040536,0.245985
16,10,3.000000,2576879553012763897,-5590693021192923435,0.038611,0.234307
17,10,3.000000,-2942635254356194985,-1545976667944623207,0.037769,0.229197
18,10,2.900000,5786859084948307589,-1286852611707183301,0.039333,0.238686
19,10,3.000000,-2758416753212600899,972236851567564507,0.038010,0.230657
20,10,2.900000,4024271205979940559,4188372705781424761,0.037409,0.227007
21,10,3.000000,4165336601527464282,-5103614562677322530,0.034883,0.211679
22,10,3.000000,9180961204476577096,-6366226953457349254,0.037769,0.229197
23,10,2.600000,8184737830447503522,3836795189548511680,0.042460,0.257664
24,10,2.900000,-2021727724340311061,1568037863796318915,0.037048,0.224818
25,10,3.100000,6179611165656159142,5150017446982366504,0.036687,0.222628
26,10,2.900000,2172688933844939955,-2943471427565947740,0.039213,0.237956
27,10,3.000000,-1149764589101141338,-945060930945076837,0.036206,0.219708
28,10,3.000000,-8218355022469219764,4823547319797321386,0.039213,0.237956
29,10,2.900000,1469930637003476971,-1849593743238367985,0.038371,0.232847
