Repeat,PopSize,Avg Size,Uniform Seed,Beta Seed,WRACC,Support
0,1,1.0,-9135264219944816664,-4170839310752060423,6.014233686391315E-4,0.5036496350364964
1,1,2.0,-6970019261555608491,6637456053905217604,-0.006314945370710671,0.2116788321167883
2,1,5.0,7495156895743000370,9084115387020215246,0.010825620635504027,0.06569343065693431
3,1,2.0,-94727898626380715,8669768672924734380,0.024992482207892016,0.26277372262773724
4,1,3.0,6565892200155805630,-9210950363997588286,9.355474623275144E-4,0.11678832116788321
5,1,5.0,3792778121158126172,-3246744019131237220,0.013231314110060476,0.08029197080291971
6,2,1.5,-7506666309343057371,-2305117862314156222,-0.011410337799458728,0.3613138686131387
7,100,943.86,3067036520714312206,5037498403538105886,NaN,0.0
8,1,6.0,-3213644572916114006,330243034697697080,0.003608540211834675,0.021897810218978103
9,100,941.83,2962477786232483183,-3108792280960384693,NaN,0.0
10,1,6.0,-6929572361441950729,3641664059603011711,0.00240569347455645,0.014598540145985401
11,1,5.0,-894554622491502150,-8634640002312353574,0.0014367336028601036,0.0364963503649635
12,100,942.87,-538634307763031028,49364456508792467,NaN,0.0
13,1,7.0,-2352583203455464080,8601756815635976697,0.00240569347455645,0.014598540145985401
14,100,957.14,-1369694665701121932,-5541302319843740792,NaN,0.0
15,1,7.0,-2302328934571035725,-2767791427692665249,0.001202846737278225,0.0072992700729927005
16,100,948.44,-8446782676469220167,2155249111247825469,NaN,0.0
17,2,3.5,-7962210810938550060,-5858784277170484319,-5.011861405325915E-4,0.08029197080291971
18,2,2.0,5495097992742323737,-1552437205734615087,0.014517691870760793,0.2408759124087591
19,100,950.32,-6704501622894099415,-282212094750319675,NaN,0.0
20,100,943.26,8904522683295081337,-1147904368870678444,NaN,0.0
21,1,4.0,3662418549294816036,-8146400223033437420,0.007450967289251226,0.072992700729927
22,100,945.17,-5185767791853367143,1271391017347246785,NaN,0.0
23,1,6.0,5828207581162496416,-9099525616580303052,0.001202846737278225,0.0072992700729927005
24,1,3.0,8451254970367903880,-8468873502983921620,-0.0034080657556216304,0.145985401459854
25,1,5.0,930648673765337982,5580851015306820469,-9.689598716963478E-4,0.021897810218978103
26,1,5.0,3920637226472465242,6630425906011564599,-0.011326806776036619,0.014598540145985401
27,1,3.0,-2041146224183405712,5195455518393239146,-0.0012362591466470593,0.13138686131386862
28,1,6.0,1171952081736817433,4282702473584714954,0.0048113869491129,0.029197080291970802
29,100,948.07,-7383726107964093676,638802095983606972,NaN,0.0
