Repeat,PopSize,Avg Size,Uniform Seed,Beta Seed,WRACC,Support
0,10,3.000000,615701874688213321,-5007400276311477838,0.039787,0.252555
1,10,3.000000,-731920045149869278,5846099771256469497,0.039935,0.242336
2,10,3.300000,1719911554806448974,3199580336204505392,0.028026,0.170073
3,10,3.900000,-3392775679021497287,3037866708443872839,0.029590,0.179562
4,10,3.700000,7801297046502405985,2157617775262633003,0.040777,0.247445
5,10,2.800000,7698224372445293057,-5829656049355129221,0.034328,0.213869
6,10,3.900000,-2547339213636913147,-136227357419199939,0.044505,0.270073
7,10,2.700000,-1438240251348758041,1501143513731812521,0.040342,0.250365
8,10,4.800000,-5486907429663553238,-9063102000978051779,0.041258,0.250365
9,10,3.100000,-5617604998408386434,3000735113951518647,0.030071,0.182482
10,10,3.100000,-2580105511230670875,-5671212118208216656,0.046333,0.283942
11,10,4.000000,-2667486105195054517,-1203264200981239577,0.046430,0.281752
12,10,3.300000,1464519540864713059,-1342975680896576898,0.034762,0.210949
13,10,4.700000,4580329666722018780,7633583313609887924,0.043663,0.264964
14,10,2.800000,1331434713066747163,2916073516075125736,0.027425,0.166423
15,10,4.500000,-98693687425287393,5845332684040383714,0.048354,0.293431
16,10,3.500000,-272842751338084797,5872432995371219385,0.049798,0.302190
17,10,4.200000,8759335333482589168,4341468293307696080,0.026342,0.159854
18,10,2.700000,-5841426530208530300,6080080566309485755,0.025981,0.157664
19,10,4.700000,-6694363419484950029,-5229501694884957936,0.029470,0.178832
20,10,2.200000,-3692554466320100368,-7956571393600875668,0.023816,0.144526
21,10,3.200000,1261163605720919459,911775351054434105,0.048595,0.294891
22,10,3.300000,-6180516448598987725,9104494604360268273,0.039500,0.245255
23,10,3.500000,-3785757993379167573,-228674030129460485,0.046911,0.284672
24,10,2.800000,2883228848343041800,-4442905035025656501,0.040462,0.251095
25,10,2.800000,1370411077403006324,-3554851162527267981,0.028267,0.171533
26,10,3.900000,5786220188709912047,-854675858762785336,0.039935,0.242336
27,10,4.000000,-770718479953605122,1001687496713329599,0.042460,0.257664
28,10,3.200000,-7590127605899249892,7283640968570584251,0.048401,0.299270
29,10,2.800000,8594417731260363763,-4270354272277888555,0.023696,0.143796
