Repeat,PopSize,Avg Size,Uniform Seed,Beta Seed,WRACC,Support
0,10,284.100000,976340229801220493,-6645195634224055921,0.000000,0.000000
1,10,6.000000,-7910174600741877041,-1826543674551077437,0.019048,0.119048
2,10,660.500000,-986803214068069614,3070473492586687027,0.000000,0.000000
3,10,2.800000,-5185477647917593678,-1111305404913339007,0.023429,0.147619
4,10,4.900000,1460570171212168923,2953302459731026676,0.026286,0.171429
5,10,503.000000,-7550282398100885007,5590341096169128848,0.000000,0.000000
6,10,3.300000,594727344823564867,2676569070171238257,0.037905,0.238095
7,10,2.700000,6535692512511528692,4195411412337972173,0.036381,0.228571
8,10,464.900000,-8118647211626895026,3529749271225437257,0.000000,0.000000
9,10,594.700000,-5943115126710776622,-4309080738527851900,0.000000,0.000000
10,10,2.200000,7354758028696582856,4955385334122564868,0.029524,0.185714
11,10,512.400000,-1644366302335475432,6295609208121257712,0.000000,0.000000
12,10,676.800000,1434871719750048430,2828176623216163892,0.000000,0.000000
13,10,552.000000,-5914735472903460920,-9034512706359606782,0.000000,0.000000
14,10,433.400000,1469584125830491853,-5741639504451708457,0.000000,0.000000
15,10,466.700000,-8204811084149069148,365736598790012257,0.000000,0.000000
16,10,3.600000,-159625262583219799,8985087791877823487,0.027048,0.171429
17,10,4.000000,1986887483683313836,-8665280936538865998,0.031810,0.204762
18,10,609.500000,-2008040158371412065,-1417401272712686156,0.000000,0.000000
19,10,5.000000,-6867290789522542108,5224382229132059417,0.027238,0.171429
20,10,3.600000,-8988953479736964531,-5920247411456120807,0.019048,0.119048
21,10,2.900000,-5466133510888592551,-6465813851430267138,0.015238,0.095238
22,10,447.200000,-3917271009425799631,-4175977774407147060,0.000000,0.000000
23,10,2.400000,305668928598953830,-4255621452356395501,0.044952,0.285714
24,10,3.900000,4078504486488274576,5150878816852799634,0.022476,0.147619
25,10,608.700000,-5839132642987942349,509419133980743574,0.000000,0.000000
26,10,2.400000,7964399402310126488,1241527279684733236,0.020571,0.128571
27,10,496.200000,303018294381507198,-7148707451629714733,0.000000,0.000000
28,10,6.400000,-4175036774578788664,7657754789486963107,0.041714,0.261905
29,10,3.800000,1047922224785075869,-1121716226742253588,0.044571,0.285714
