Repeat,PopSize,Avg Size,Uniform Seed,Beta Seed,WRACC,Support
0,100,1114.61,976340229801220493,,NaN,0.0
1,1,2.0,-7910174600741877041,,-0.009523809523809525,0.047619047619047616
2,100,1120.83,-986803214068069614,,NaN,0.0
3,100,1121.11,-5185477647917593678,,NaN,0.0
4,100,1112.43,1460570171212168923,,NaN,0.0
5,1,2.0,-7550282398100885007,,0.020952380952380934,1.0
6,100,1112.96,594727344823564867,,NaN,0.0
7,100,1113.28,6535692512511528692,,NaN,0.0
8,100,1113.18,-8118647211626895026,,NaN,0.0
9,100,1115.2,-5943115126710776622,,NaN,0.0
10,100,1119.31,7354758028696582856,,NaN,0.0
11,1,3.0,-1644366302335475432,,0.020952380952380934,1.0
12,100,1114.45,1434871719750048430,,NaN,0.0
13,1,1.0,-5914735472903460920,,-0.0019047619047619058,0.047619047619047616
14,100,1114.73,1469584125830491853,,NaN,0.0
15,1,7.0,-8204811084149069148,,0.0038095238095238087,0.047619047619047616
16,100,1121.03,-159625262583219799,,NaN,0.0
17,100,1109.03,1986887483683313836,,NaN,0.0
18,100,1118.42,-2008040158371412065,,NaN,0.0
19,1,1.0,-6867290789522542108,,-0.005714285714285715,0.7619047619047619
20,100,1120.77,-8988953479736964531,,NaN,0.0
21,1,4.0,-5466133510888592551,,-0.015238095238095238,0.5714285714285714
22,100,1114.55,-3917271009425799631,,NaN,0.0
23,1,5.0,305668928598953830,,0.02666666666666667,0.47619047619047616
24,1,2.0,4078504486488274576,,0.0019047619047619028,0.09523809523809523
25,100,1110.17,-5839132642987942349,,NaN,0.0
26,100,1114.73,7964399402310126488,,NaN,0.0
27,100,1111.38,303018294381507198,,NaN,0.0
28,100,1123.97,-4175036774578788664,,NaN,0.0
29,100,1111.82,1047922224785075869,,NaN,0.0
