Repeat,PopSize,Avg Size,Uniform Seed,Beta Seed,WRACC,Support
0,10,4.800000,-431687840736368495,-5413206137393354739,0.040381,0.252381
1,10,5.300000,-4217214785401613326,-8368094074307124525,0.054857,0.342857
2,10,4.800000,4719984949727971368,-7412305854540729052,0.051810,0.323810
3,10,4.800000,-37738182846372392,7036565899725828141,0.054857,0.342857
4,10,4.700000,-7581346102043770702,6238557225044975378,0.064000,0.400000
5,10,4.500000,8201918440108405914,-3881775785485145146,0.050286,0.314286
6,10,4.900000,-4235197539150920809,-4530875699600935078,0.064762,0.404762
7,10,4.700000,8550769173833875090,-984133934533599420,0.046476,0.290476
8,10,4.900000,8831275599891947047,-6339647962973398924,0.055619,0.347619
9,10,5.000000,1813991093555504661,6848611956661955121,0.072381,0.452381
10,10,4.700000,8877039495818675475,2613292196263835144,0.050286,0.314286
11,10,4.200000,7458296124606770188,1676119937319726938,0.044952,0.280952
12,10,4.500000,4450666840951694110,5316661091969334360,0.062476,0.390476
13,10,4.800000,2755557405874651075,-4217328012463504550,0.055619,0.347619
14,10,4.500000,5619561175235305235,8901201980208378621,0.040381,0.252381
15,10,4.500000,-7028237669830264831,455968058747580529,0.051810,0.323810
16,10,5.100000,2576879553012763897,-5590693021192923435,0.042667,0.266667
17,10,4.500000,-2942635254356194985,-1545976667944623207,0.048762,0.304762
18,10,4.600000,5786859084948307589,-1286852611707183301,0.068571,0.428571
19,10,5.100000,-2758416753212600899,972236851567564507,0.046476,0.290476
20,10,4.900000,4024271205979940559,4188372705781424761,0.056381,0.352381
21,10,4.700000,4165336601527464282,-5103614562677322530,0.048762,0.304762
22,10,4.800000,9180961204476577096,-6366226953457349254,0.056381,0.352381
23,10,4.400000,8184737830447503522,3836795189548511680,0.041905,0.261905
24,10,4.100000,-2021727724340311061,1568037863796318915,0.048000,0.300000
25,10,4.800000,6179611165656159142,5150017446982366504,0.060190,0.376190
26,10,4.800000,2172688933844939955,-2943471427565947740,0.038857,0.242857
27,10,5.100000,-1149764589101141338,-945060930945076837,0.040381,0.252381
28,10,5.500000,-8218355022469219764,4823547319797321386,0.045714,0.285714
29,10,4.800000,1469930637003476971,-1849593743238367985,0.044952,0.280952
