Repeat,PopSize,Avg Size,Uniform Seed,Beta Seed,WRACC,Support
0,10,4.200000,2312933556503922202,6963837467373399994,0.173374,0.694690
1,10,4.900000,1623746624195371394,1096390368290377786,0.173595,0.695575
2,10,5.900000,-300199885222706728,-1421910343069455138,0.147313,0.590265
3,10,4.500000,9063969861145831604,-8944237770591983067,0.175582,0.703540
4,10,4.000000,-7883181465040776146,-6606985907269639071,0.168515,0.675221
5,10,4.100000,-1708826431225653022,2316138845754793689,0.170724,0.684071
6,10,4.800000,-3740374691696036127,-7284610565147759094,0.175141,0.701770
7,10,4.600000,-8746758384182436901,7318388547816604361,0.156147,0.625664
8,10,4.600000,7159032622376190461,-1732094845756218028,0.176687,0.707965
9,10,4.400000,6539035543309269594,3616596849964882586,0.179558,0.719469
10,10,3.700000,5181336176327918308,601809425840712509,0.167593,0.673451
11,10,4.100000,8290769300737334066,-4039716585862569190,0.168957,0.676991
12,10,4.400000,2232469074020348073,-3266542974551674530,0.155043,0.621239
13,10,4.600000,-4300740649983311417,2704554310021489776,0.169178,0.677876
14,10,4.500000,6671740661224657310,3152364403969286715,0.177349,0.710619
15,10,4.200000,6212941679649914816,-8510761112334383979,0.169840,0.680531
16,10,3.900000,-5744366105306978773,-3330031700413498660,0.179040,0.721239
17,10,5.200000,8175914097437445626,8508625769853275394,0.170724,0.684071
18,10,5.400000,-2643185762346963743,4980229899357874588,0.165865,0.664602
19,10,4.300000,6644007860430012607,7191604278756956075,0.171607,0.687611
20,10,4.400000,8069379550636282830,2297188352429819456,0.173595,0.695575
21,10,4.300000,1631485365346339639,5647604671404627755,0.175141,0.701770
22,10,4.800000,-3297336317027570926,5486958035457062730,0.158576,0.635398
23,10,4.800000,-7135761183860324834,9172839178612780608,0.168957,0.676991
24,10,5.000000,1943110398027754674,1773753092532099215,0.163435,0.654867
25,10,4.600000,-2083284686637568585,3844324058794707576,0.174036,0.697345
26,10,4.400000,2235787899877813675,8177435076290705159,0.137595,0.551327
27,10,4.400000,-514998872219661569,7094231686076741164,0.158576,0.635398
28,10,4.300000,-2560420691191673782,-6687874027242539548,0.177128,0.709735
29,10,4.800000,4613152192813202470,1243376379742508461,0.148196,0.593805
