Repeat,PopSize,Avg Size,Uniform Seed,Beta Seed,WRACC,Support
0,10,3.100000,976340229801220493,,0.237644,0.952212
1,10,3.600000,-7910174600741877041,,0.237864,0.953097
2,10,3.500000,-986803214068069614,,0.234331,0.938938
3,10,3.700000,-5185477647917593678,,0.229472,0.919469
4,10,3.400000,1460570171212168923,,0.236981,0.949558
5,10,3.500000,-7550282398100885007,,0.228588,0.915929
6,10,3.300000,594727344823564867,,0.237202,0.950442
7,10,3.800000,6535692512511528692,,0.237644,0.952212
8,10,3.000000,-8118647211626895026,,0.234772,0.940708
9,10,3.200000,-5943115126710776622,,0.230778,0.925664
10,10,3.300000,7354758028696582856,,0.215500,0.866372
11,10,4.100000,-1644366302335475432,,0.240736,0.964602
12,10,3.900000,1434871719750048430,,0.190822,0.764602
13,10,3.600000,-5914735472903460920,,0.232785,0.932743
14,10,3.500000,1469584125830491853,,0.234772,0.940708
15,10,3.800000,-8204811084149069148,,0.228368,0.915044
16,10,3.400000,-159625262583219799,,0.227484,0.911504
17,10,3.500000,1986887483683313836,,0.236539,0.947788
18,10,4.000000,-2008040158371412065,,0.236539,0.947788
19,10,3.600000,-6867290789522542108,,0.237864,0.953097
20,10,4.000000,-8988953479736964531,,0.240073,0.961947
21,10,3.100000,-5466133510888592551,,0.176024,0.705310
22,10,3.300000,-3917271009425799631,,0.232122,0.930088
23,10,2.900000,305668928598953830,,0.232785,0.932743
24,10,4.100000,4078504486488274576,,0.239410,0.959292
25,10,3.200000,-5839132642987942349,,0.233447,0.935398
26,10,4.100000,7964399402310126488,,0.236539,0.947788
27,10,2.700000,303018294381507198,,0.197889,0.792920
28,10,3.700000,-4175036774578788664,,0.236760,0.948673
29,10,3.200000,1047922224785075869,,0.198475,0.799115
