Repeat,PopSize,Avg Size,Uniform Seed,Beta Seed,WRACC,Support
0,10,321.300000,-2091781416315349196,2009131599376394931,0.000000,0.000000
1,10,2.300000,-8521239748196121270,-5062402545521630803,0.084045,0.344595
2,10,3.200000,-7566401908741690337,-7252125241289603533,0.054919,0.227027
3,10,2.300000,-89773468390580512,1233806087779548067,0.092615,0.379730
4,10,323.100000,-8256524777413992071,-8961734915162739938,0.000000,0.000000
5,10,2.700000,3328494796473223585,6055639455690432392,0.047791,0.195946
6,10,264.500000,2612882295546988440,-5530452328170460038,0.000000,0.000000
7,10,3.400000,-5163372958789919374,-4720881000921804180,0.053723,0.220270
8,10,186.200000,3385433343347530987,-5728052298528108653,0.000000,0.000000
9,10,2.400000,-3847339608244300013,1755659108968164426,0.080420,0.329730
10,10,2.600000,-4101125305519763887,-8824933875414801652,0.041199,0.168919
11,10,279.200000,819175930059211411,-6143988978685274314,0.000000,0.000000
12,10,307.200000,217785903735433383,-3094566579830246602,0.000000,0.000000
13,10,2.400000,4042834825420675334,6289487539683233234,0.088330,0.362162
14,10,317.300000,3616132071585107875,430569481588912036,0.000000,0.000000
15,10,2.300000,1590451393687422326,-730080016039260922,0.048254,0.210811
16,10,3.100000,5363121094897192416,-3768014177474210306,0.083386,0.341892
17,10,200.100000,7895803878238913815,-2642318853064708881,0.000000,0.000000
18,10,185.100000,-3647089645581086152,1105819833821738517,0.000000,0.000000
19,10,202.100000,-4442192648761502019,5676534778742773015,0.000000,0.000000
20,10,2.800000,-5767197059687895463,5448226830076404536,0.080090,0.328378
21,10,2.100000,4681259504429559186,-2652893049701515289,0.092944,0.381081
22,10,3.100000,9171473416695245458,3027956314915481285,0.051416,0.210811
23,10,2.100000,1581655030637107971,210171898585629017,0.091956,0.377027
24,10,213.100000,-4468010979168714002,-7146463242709170174,0.000000,0.000000
25,10,2.600000,-4063388110868880390,5603863631075198193,0.084045,0.344595
26,10,2.100000,3878992242685108611,-5398068437603615443,0.072839,0.298649
27,10,290.700000,-6092926502412241582,-1688339251824576787,0.000000,0.000000
28,10,2.500000,3844331254771067403,1845212370632661457,0.086023,0.352703
29,10,250.900000,-6615776650209891449,-3766968229810156357,0.000000,0.000000
