Repeat,PopSize,Avg Size,Uniform Seed,Beta Seed,WRACC,Support
0,1,3.0,-9135264219944816664,,-0.003662109375,0.04054054054054054
1,1,1.0,-6970019261555608491,,0.0078125,0.5135135135135135
2,100,949.03,7495156895743000370,,NaN,0.0
3,1,1.0,-94727898626380715,,0.0234375,0.5405405405405406
4,1,3.0,6565892200155805630,,-0.004028320312500003,0.0945945945945946
5,100,949.68,3792778121158126172,,NaN,0.0
6,100,950.62,-7506666309343057371,,NaN,0.0
7,1,2.0,3067036520714312206,,0.015014648437499997,0.28378378378378377
8,100,946.03,-3213644572916114006,,NaN,0.0
9,1,1.0,2962477786232483183,,0.0,0.5
10,100,948.09,-6929572361441950729,,NaN,0.0
11,100,942.68,-894554622491502150,,NaN,0.0
12,1,7.0,-538634307763031028,,0.0032958984375,0.013513513513513514
13,1,1.0,-2352583203455464080,,0.0234375,0.5405405405405406
14,1,2.0,-1369694665701121932,,0.01953125,0.28378378378378377
15,100,947.36,-2302328934571035725,,NaN,0.0
16,100,950.22,-8446782676469220167,,NaN,0.0
17,1,3.0,-7962210810938550060,,0.010375976562499997,0.13513513513513514
18,1,5.0,5495097992742323737,,-0.006958007812499999,0.02702702702702703
19,1,6.0,-6704501622894099415,,0.011962890625000002,0.06756756756756757
20,2,4.5,8904522683295081337,,-0.0162353515625,0.22972972972972974
21,1,4.0,3662418549294816036,,-0.006958007812499999,0.02702702702702703
22,100,952.75,-5185767791853367143,,NaN,0.0
23,1,2.0,5828207581162496416,,-0.026489257812499993,0.24324324324324326
24,1,4.0,8451254970367903880,,-0.015502929687500003,0.12162162162162163
25,100,948.4,930648673765337982,,NaN,0.0
26,100,950.49,3920637226472465242,,NaN,0.0
27,100,943.09,-2041146224183405712,,NaN,0.0
28,100,940.25,1171952081736817433,,NaN,0.0
29,2,4.0,-7383726107964093676,,-0.01104736328125,0.0472972972972973
