Repeat,PopSize,Avg Size,Uniform Seed,Beta Seed,WRACC,Support
0,1,3.0,-7240348996590834719,-649113631171056374,0.01445578231292517,0.11711711711711711
1,1,3.0,-5311242831059256485,1682225389562509045,0.012436224489795924,0.10810810810810811
2,1,2.0,7133267839299909563,-4714089382138231667,0.03125,0.2972972972972973
3,1,4.0,-4879770653013578426,1743514892481875523,0.010204081632653062,0.06306306306306306
4,1,3.0,-7978032600194138122,-8506708352716241413,0.022640306122448984,0.17117117117117117
5,4,4.0,-1706805836430481502,-7372439630335149007,-0.004862882653061224,0.09234234234234234
6,1,3.0,5597175164159858910,-1314549486717729523,0.03273809523809523,0.21621621621621623
7,3,5.0,2308274237443303783,-5703765998237526107,-0.006909013605442174,0.16216216216216217
8,1,2.0,5796021815880667158,-2356988597793317118,0.01530612244897959,0.26126126126126126
9,3,3.6666666666666665,-7872638020691053655,565554973646066603,-0.010806405895691616,0.16816816816816818
10,1,3.0,5196582072723136751,6717808245086897587,-0.00542091836734694,0.08108108108108109
11,2,2.5,5181566153864349709,7730761719789769388,-0.008290816326530602,0.26126126126126126
12,2,5.0,-911983138636948996,-8679575302985472027,0.0011692176870748297,0.03153153153153153
13,2,5.5,-9160245594678502793,-5529414032359982882,-0.0014349489795918381,0.09009009009009009
14,1,1.0,6924204159067555813,-7020763375801496866,0.03273809523809523,0.5495495495495496
15,1,6.0,8365669357447244296,9211909089472819710,0.0020195578231292518,0.009009009009009009
16,1,3.0,3419465013329475963,-1908794857114883782,0.012861394557823126,0.18018018018018017
17,1,7.0,-434629981971614393,1577154286954618429,0.0020195578231292518,0.009009009009009009
18,1,5.0,8854165114489647373,-4393947972621587714,0.0022321428571428583,0.04504504504504504
19,1,2.0,2032032855639653789,-4201345819965007241,-0.002338435374149653,0.2702702702702703
20,1,6.0,7228670512627652345,-1408616201096164627,0.008078231292517007,0.036036036036036036
21,2,3.0,4632759219560893958,835278123915073450,-0.002125850340136052,0.13963963963963966
22,1,8.0,8634985996155453829,-8263107857487659750,0.0020195578231292518,0.009009009009009009
23,2,5.5,5238685447327365381,8416925500042982821,-0.009406887755102043,0.23873873873873874
24,1,7.0,-5112783292783499793,8488022209096854206,0.006058673469387755,0.02702702702702703
25,3,4.333333333333333,8558643142744130008,-1437595776588704513,0.003153344671201813,0.0900900900900901
26,2,3.0,-8353632230263879998,-8140556884229400757,-0.005420918367346923,0.24774774774774777
27,2,4.5,-4193303632596949779,-7349375526157249462,-0.004676870748299321,0.04054054054054054
28,1,3.0,1007458335645561706,7919329704551105216,0.004995748299319739,0.18018018018018017
29,1,2.0,-7073872138731293804,-969701899926180727,-0.018388605442176874,0.21621621621621623
