Repeat,PopSize,Avg Size,Uniform Seed,Beta Seed,WRACC,Support
0,10,3.000000,3474978941519596138,-47632694438125662,0.055942,0.249550
1,10,3.700000,991636898555423124,-8862567610656013959,0.049277,0.219820
2,10,3.300000,-5414766030086327640,-4748511106033463246,0.071492,0.318919
3,10,3.200000,6930887194672779829,7139009018505309638,0.050489,0.225225
4,10,3.100000,-8256430099923060231,8746318455353325065,0.056750,0.253153
5,10,3.000000,-6024625572839028530,-6402278405251868616,0.069473,0.309910
6,10,3.000000,-2359855207081587903,1924569645805564070,0.061798,0.275676
7,10,3.300000,-6268798972068718063,5666737837205097792,0.042613,0.190090
8,10,297.300000,-4621698164188052490,-1065418455797879856,0.000000,0.000000
9,10,3.000000,4063044638576489049,-1472033150402519278,0.049479,0.220721
10,10,300.000000,7411288001878369506,-8483329623621881823,0.000000,0.000000
11,10,2.900000,-8236232657681136113,3188276407639069644,0.061798,0.275676
12,10,3.000000,-5256175309773075673,-7362168482330216504,0.062000,0.276577
13,10,3.200000,-2551648714084459442,-8869738125396209187,0.047056,0.209910
14,10,3.200000,6289942974578013572,8124337983406361481,0.050489,0.225225
15,10,3.200000,1177980056998436810,8835315421037325988,0.050691,0.226126
16,10,3.500000,3888796679377017302,1905091301043219464,0.044228,0.197297
17,10,3.000000,5689868424050448877,-2864223538246843561,0.067049,0.299099
18,10,3.000000,-4470339072746074400,8740235460314696519,0.057961,0.258559
19,10,3.000000,7676154367508921410,-8401320253136655322,0.060183,0.268468
20,10,3.000000,5757608619073687118,4017229986919717485,0.065232,0.290991
21,10,2.900000,5424031222411598870,447160156545029535,0.060789,0.271171
22,10,3.000000,-3267487237892549898,6040980282116648905,0.060789,0.271171
23,10,391.200000,3831133625097159772,-9214924209717822380,0.000000,0.000000
24,10,3.200000,1828248098233620321,8210806788719544597,0.064626,0.288288
25,10,3.000000,3528911419354661329,-1019678342875790662,0.048469,0.216216
26,10,3.100000,6525010278778239114,1904899496005201406,0.048267,0.215315
27,10,345.300000,-2232975659003097760,754498629505171795,0.000000,0.000000
28,10,447.000000,-5545630212601462555,-442684195421718813,0.000000,0.000000
29,10,3.000000,7562680022696933575,-1323482373371464433,0.051499,0.229730
