Repeat,PopSize,Avg Size,Uniform Seed,Beta Seed,WRACC,Support
0,2,5.5,-9135264219944816664,,-0.01842143062338408,0.060000000000000005
1,100,1672.12,-6970019261555608491,,NaN,0.0
2,1,4.0,7495156895743000370,,0.005458201666187875,0.09333333333333334
3,2,6.0,-94727898626380715,,-0.005745475438092503,0.03333333333333333
4,100,1665.05,6565892200155805630,,NaN,0.0
5,100,1668.29,3792778121158126172,,NaN,0.0
6,100,1663.66,-7506666309343057371,,NaN,0.0
7,1,5.0,3067036520714312206,,-0.004596380350474001,0.02666666666666667
8,100,1658.38,-3213644572916114006,,NaN,0.0
9,1,4.0,2962477786232483183,,-0.02765010054582016,0.06666666666666667
10,1,2.0,-6929572361441950729,,0.011706406205113476,0.21333333333333335
11,1,2.0,-894554622491502150,,0.03102556736569952,0.32
12,100,1671.11,-538634307763031028,,NaN,0.0
13,100,1668.02,-2352583203455464080,,NaN,0.0
14,100,1667.87,-1369694665701121932,,NaN,0.0
15,1,1.0,-2302328934571035725,,0.004237288135593209,0.5066666666666667
16,1,3.0,-8446782676469220167,,-0.009192760700948002,0.05333333333333334
17,1,4.0,-7962210810938550060,,0.0015800057454754377,0.05333333333333334
18,1,2.0,5495097992742323737,,-0.010629129560471117,0.18666666666666668
19,1,5.0,-6704501622894099415,,0.00617638609594944,0.02666666666666667
20,1,3.0,8904522683295081337,,-0.036842861246768166,0.12
21,100,1667.43,3662418549294816036,,NaN,0.0
22,1,5.0,-5185767791853367143,,0.01235277219189888,0.05333333333333334
23,100,1671.48,5828207581162496416,,NaN,0.0
24,100,1658.43,8451254970367903880,,NaN,0.0
25,100,1664.84,930648673765337982,,NaN,0.0
26,1,3.0,3920637226472465242,,0.010054582016661883,0.06666666666666667
27,100,1661.28,-2041146224183405712,,NaN,0.0
28,1,5.0,1171952081736817433,,0.0015800057454754377,0.05333333333333334
29,100,1660.8,-7383726107964093676,,NaN,0.0
