Repeat,PopSize,Avg Size,Uniform Seed,Beta Seed,WRACC,Support
0,1,1.0,4357829094847460194,-3210600379278361667,0.03611111111111112,0.5802469135802469
1,2,4.0,5516181237876660710,4827990684190659596,0.010277777777777775,0.1728395061728395
2,1,2.0,-4031314496734744364,4327433481985827895,0.06277777777777777,0.3950617283950617
3,1,1.0,8959970654835835282,4367225136546581255,0.09722222222222224,0.7160493827160493
4,2,1.5,-2661287289439107155,9046677772518423255,-0.037500000000000006,0.2777777777777778
5,1,1.0,1159523101284819932,-7908958083271603143,0.06944444444444445,0.654320987654321
6,2,1.5,6670945609416912068,-5425210667482774065,0.042083333333333334,0.46296296296296297
7,1,2.0,-4122614407145035126,86986340959554534,0.06999999999999998,0.4444444444444444
8,1,2.0,-6044811859908316477,3758891560439451355,0.04277777777777776,0.3950617283950617
9,1,1.0,7001725640411585609,5661033613827796310,0.03055555555555553,0.5679012345679012
10,2,4.0,-1700739888433631511,8213414888722589643,6.944444444444463E-4,0.15432098765432098
11,3,2.0,2427429775464536343,8374972381569549563,0.002592592592592586,0.3168724279835391
12,1,1.0,9178379743920317962,-4522441832505248961,0.013888888888888895,0.5308641975308642
13,1,2.0,7999397004433864933,-3273666817163421479,0.008055555555555552,0.2345679012345679
14,1,1.0,8078511059438339547,7913936994070099377,0.07499999999999998,0.6666666666666666
15,2,2.0,-8518841945953275785,-1774795687654489310,0.015277777777777779,0.2839506172839506
16,2,1.5,-8475379806200697236,7507382498209428153,0.016805555555555553,0.4012345679012346
17,2,1.5,7501792551306109071,-3824744509396018400,0.03444444444444445,0.48765432098765427
18,1,1.0,7716343785971470324,7841240775633771147,0.05833333333333332,0.6296296296296297
19,3,2.0,7339507497671603017,4840285925513742423,0.03018518518518518,0.37448559670781895
20,1,1.0,3005304196960280788,6219258197786495939,0.06944444444444445,0.654320987654321
21,2,1.5,4782130383769119688,-2711577608914492438,0.05152777777777778,0.5061728395061729
22,1,3.0,-6428938404581625898,-9175507654823744156,0.02944444444444444,0.20987654320987653
23,1,1.0,-8959364547529831406,424734069071629373,0.002777777777777768,0.5061728395061729
24,2,1.5,5141059719838914229,1728015794239644958,0.05388888888888888,0.5308641975308642
25,3,2.3333333333333335,-6479274561368607432,-991115509214425381,0.005462962962962957,0.28806584362139914
26,1,1.0,1334775086468059361,3715264945759628751,0.013888888888888895,0.5308641975308642
27,2,1.5,-3606722459112462918,1548966928496905370,0.01819444444444444,0.43209876543209874
28,2,2.0,-7047456612054664574,7427446477655953995,0.0069444444444444475,0.32098765432098764
29,1,2.0,166882554411530792,-3930003979754587139,0.01777777777777777,0.2839506172839506
