Repeat,PopSize,Avg Size,Uniform Seed,Beta Seed,WRACC,Support
0,10,3.800000,-3425471201373567303,7177535778225614788,0.084944,0.343210
1,10,4.400000,1743562681583911372,-781818568782754099,0.089222,0.360494
2,10,4.300000,-634235512218672317,3194155211216160655,0.091056,0.367901
3,10,622.400000,4573602390136615456,-1335902610975299123,0.000000,0.000000
4,10,4.400000,7727698803468232671,119000909339887623,0.063556,0.256790
5,10,995.900000,-8151956590085995169,3245733842183859371,0.000000,0.000000
6,10,3.500000,4691417812913528696,7191747682744257549,0.083111,0.335802
7,10,396.600000,-5915987352963998484,-8467330026394408832,0.000000,0.000000
8,10,635.800000,3204884787806628041,-903502959864294656,0.000000,0.000000
9,10,4.200000,-2499490633746700416,-4366844912177165754,0.073944,0.298765
10,10,1282.200000,554434583449688628,-7467810419737853106,0.000000,0.000000
11,10,4.600000,812026012890471193,1246514861840593288,0.100222,0.404938
12,10,5.600000,1572214956138942163,5086263882365239885,0.098694,0.398765
13,10,4.700000,-4617890066003731917,-1004717538955411879,0.074250,0.300000
14,10,3.800000,3272243409014419661,-4957385309142928053,0.071500,0.288889
15,10,4.000000,8800155737183762485,-2554211610182268282,0.082806,0.334568
16,10,3.600000,4279710531976008938,8304233450354982883,0.080056,0.323457
17,10,4.200000,4989724967244058926,-6494771946813505010,0.089528,0.361728
18,10,5.000000,-272284894795711640,7590147765836682130,0.082194,0.332099
19,10,4.100000,-6782860337630926656,7953121083345669842,0.076389,0.308642
20,10,672.000000,2047117919440783886,-2197924531768925047,0.000000,0.000000
21,10,4.800000,-8241111378268404644,413972992964856712,0.108167,0.437037
22,10,4.600000,166849603452392322,-5931172331553974332,0.080056,0.323457
23,10,3.900000,-8324528905749089105,5832342346529665525,0.085250,0.344444
24,10,4.000000,-8038289136902963241,-379555028035371430,0.104806,0.423457
25,10,4.100000,1834725618204263003,-6773208249322145701,0.078222,0.316049
26,10,4.200000,1978752409064106602,6552897303084397079,0.074250,0.300000
27,10,3.900000,2458725145702904298,7455220552471302703,0.071500,0.288889
28,10,4.500000,6909921509347559661,-8370391785603258553,0.082500,0.333333
29,10,4.200000,-749047247320624385,-6043753371732244465,0.070583,0.285185
