Repeat,PopSize,Avg Size,Uniform Seed,Beta Seed,WRACC,Support
0,10,4.400000,615701874688213321,-5007400276311477838,0.059278,0.239506
1,10,3.800000,-731920045149869278,5846099771256469497,0.034222,0.138272
2,10,3.000000,1719911554806448974,3199580336204505392,0.052250,0.211111
3,10,2.900000,-3392775679021497287,3037866708443872839,0.056222,0.227160
4,10,3.200000,7801297046502405985,2157617775262633003,0.043694,0.176543
5,10,5.800000,7698224372445293057,-5829656049355129221,0.068139,0.275309
6,10,3.800000,-2547339213636913147,-136227357419199939,0.052611,0.213580
7,10,2.700000,-1438240251348758041,1501143513731812521,0.059944,0.243210
8,10,2.800000,-5486907429663553238,-9063102000978051779,0.035972,0.149383
9,10,3.400000,-5617604998408386434,3000735113951518647,0.039417,0.159259
10,10,3.300000,-2580105511230670875,-5671212118208216656,0.058167,0.237037
11,10,4.300000,-2667486105195054517,-1203264200981239577,0.039111,0.158025
12,10,4.300000,1464519540864713059,-1342975680896576898,0.063917,0.259259
13,10,3.400000,4580329666722018780,7633583313609887924,0.056222,0.227160
14,10,2.800000,1331434713066747163,2916073516075125736,0.067833,0.274074
15,10,3.600000,-98693687425287393,5845332684040383714,0.061111,0.246914
16,10,5.300000,-272842751338084797,5872432995371219385,0.036722,0.149383
17,10,3.500000,8759335333482589168,4341468293307696080,0.047056,0.190123
18,10,2.900000,-5841426530208530300,6080080566309485755,0.062333,0.251852
19,10,3.500000,-6694363419484950029,-5229501694884957936,0.063556,0.256790
20,10,4.300000,-3692554466320100368,-7956571393600875668,0.048278,0.195062
21,10,4.900000,1261163605720919459,911775351054434105,0.048583,0.196296
22,10,7.800000,-6180516448598987725,9104494604360268273,0.090917,0.370370
23,10,3.100000,-3785757993379167573,-228674030129460485,0.064472,0.260494
24,10,4.100000,2883228848343041800,-4442905035025656501,0.049194,0.198765
25,10,3.800000,1370411077403006324,-3554851162527267981,0.034278,0.139506
26,10,3.200000,5786220188709912047,-854675858762785336,0.066000,0.266667
27,10,3.900000,-770718479953605122,1001687496713329599,0.062333,0.251852
28,10,4.000000,-7590127605899249892,7283640968570584251,0.033306,0.134568
29,10,2.600000,8594417731260363763,-4270354272277888555,0.073639,0.297531
