Repeat,PopSize,Avg Size,Uniform Seed,Beta Seed,WRACC,Support
0,10,4.600000,-2091781416315349196,2009131599376394931,0.122826,0.565823
1,10,3.200000,-8521239748196121270,-5062402545521630803,0.081078,0.374684
2,10,3.200000,-7566401908741690337,-7252125241289603533,0.101668,0.468354
3,10,4.500000,-89773468390580512,1233806087779548067,0.093425,0.430380
4,10,5.000000,-8256524777413992071,-8961734915162739938,0.090677,0.417722
5,10,4.200000,3328494796473223585,6055639455690432392,0.106614,0.491139
6,10,3.200000,2612882295546988440,-5530452328170460038,0.097547,0.449367
7,10,3.600000,-5163372958789919374,-4720881000921804180,0.103866,0.478481
8,10,5.700000,3385433343347530987,-5728052298528108653,0.040942,0.188608
9,10,2.800000,-3847339608244300013,1755659108968164426,0.086006,0.396203
10,10,4.100000,-4101125305519763887,-8824933875414801652,0.064848,0.298734
11,10,6.700000,819175930059211411,-6143988978685274314,0.047262,0.217722
12,10,3.300000,217785903735433383,-3094566579830246602,0.088204,0.406329
13,10,2.800000,4042834825420675334,6289487539683233234,0.075015,0.345570
14,10,3.900000,3616132071585107875,430569481588912036,0.062650,0.288608
15,10,4.300000,1590451393687422326,-730080016039260922,0.061276,0.282278
16,10,4.600000,5363121094897192416,-3768014177474210306,0.061550,0.283544
17,10,5.100000,7895803878238913815,-2642318853064708881,0.074190,0.341772
18,10,4.100000,-3647089645581086152,1105819833821738517,0.065123,0.300000
19,10,3.500000,-4442192648761502019,5676534778742773015,0.066771,0.307595
20,10,2.600000,-5767197059687895463,5448226830076404536,0.041217,0.189873
21,10,3.600000,4681259504429559186,-2652893049701515289,0.090952,0.418987
22,10,3.800000,9171473416695245458,3027956314915481285,0.062100,0.286076
23,10,3.000000,1581655030637107971,210171898585629017,0.089303,0.411392
24,10,6.100000,-4468010979168714002,-7146463242709170174,0.103042,0.474684
25,10,3.200000,-4063388110868880390,5603863631075198193,0.092326,0.425316
26,10,3.700000,3878992242685108611,-5398068437603615443,0.089853,0.413924
27,10,4.100000,-6092926502412241582,-1688339251824576787,0.133543,0.615190
28,10,5.200000,3844331254771067403,1845212370632661457,0.049735,0.229114
29,10,3.300000,-6615776650209891449,-3766968229810156357,0.042591,0.196203
