Repeat,PopSize,Avg Size,Uniform Seed,Beta Seed,WRACC,Support
0,10,2.900000,3394053878439304766,,0.165966,0.764557
1,10,2.900000,8031753614496833124,,0.165142,0.760759
2,10,3.600000,5749707386842579805,,0.167890,0.773418
3,10,3.000000,-7108450670121493499,,0.170363,0.784810
4,10,2.300000,4226493937843085135,,0.157998,0.727848
5,10,3.600000,-8718212088944526529,,0.165142,0.760759
6,10,2.800000,8613096305672968387,,0.159097,0.732911
7,10,2.800000,-1991451534383343133,,0.163768,0.754430
8,10,3.300000,2798483654236051920,,0.162120,0.746835
9,10,2.900000,8909983974411608792,,0.166791,0.768354
10,10,2.700000,4286777641714463834,,0.162394,0.748101
11,10,2.500000,-7431114949873425636,,0.164043,0.755696
12,10,2.900000,5999427699553298618,,0.162669,0.749367
13,10,2.200000,-3803985480541803767,,0.158273,0.729114
14,10,3.800000,3151921647258940062,,0.173660,0.800000
15,10,2.200000,1223193723853012953,,0.163219,0.751899
16,10,3.700000,2637859300016226348,,0.170638,0.786076
17,10,2.900000,1336982290880962924,,0.165417,0.762025
18,10,3.100000,-5442790682629687443,,0.163493,0.753165
19,10,2.900000,1028980390827288648,,0.162669,0.749367
20,10,2.800000,6939512748233928168,,0.166791,0.768354
21,10,3.000000,2850581160160542688,,0.167340,0.770886
22,10,3.500000,-3684115661748767091,,0.172836,0.796203
23,10,2.700000,-8938752901239521000,,0.159921,0.736709
24,10,3.900000,4687652294793308629,,0.170363,0.784810
25,10,2.300000,-1251935215777009400,,0.160471,0.739241
26,10,2.800000,3993438426385288230,,0.163219,0.751899
27,10,3.500000,2234823566502373376,,0.170363,0.784810
28,10,2.600000,-1229260075000547717,,0.162944,0.750633
29,10,2.700000,-8106860695108836149,,0.162944,0.750633
