Repeat,PopSize,Avg Size,Uniform Seed,Beta Seed,WRACC,Support
0,10,4.100000,-848824146934103081,4647572209147010925,0.064298,0.296203
1,10,3.400000,-6800460159562124750,628797658905182438,0.093425,0.430380
2,10,4.100000,6021178273115038252,7989237484258554892,0.065397,0.301266
3,10,3.600000,7173382546674830192,7889922513245169425,0.107439,0.494937
4,10,4.300000,-5566646820681360877,-4711048093505805677,0.087105,0.401266
5,10,4.100000,-802984674417843455,1810905663448159508,0.096173,0.443038
6,10,3.500000,729374036688956726,6907925731473263010,0.102493,0.472152
7,10,4.600000,-6645438448803013788,7254380031808623337,0.043690,0.201266
8,10,4.100000,-5440192332906263051,2906898987583699975,0.105790,0.487342
9,10,4.700000,7372731295878355850,-7739762557818490155,0.079686,0.367089
10,10,4.200000,7559723218559569512,7885682695561456518,0.061825,0.284810
11,10,3.900000,-2041798777798492300,2158970058288874444,0.088204,0.406329
12,10,4.000000,8293878783455820708,-550653521351656483,0.073091,0.336709
13,10,3.700000,748085726950485786,2703749065086043667,0.075015,0.345570
14,10,4.200000,7052836122627795262,2786064545401930242,0.097272,0.448101
15,10,4.300000,-6101070834089967730,-1801555706786249177,0.090402,0.416456
16,10,3.800000,26467550493372684,7523290048960656302,0.113209,0.521519
17,10,4.200000,-1646561087397723551,2597765018424164829,0.098646,0.454430
18,10,4.100000,-2817946956669719758,-2706420884870296802,0.089303,0.411392
19,10,4.200000,-1456660832465803451,-5533078856468186166,0.071443,0.329114
20,10,4.400000,6534098222959338076,-4012146199578270952,0.066771,0.307595
21,10,4.200000,8513711055398015987,6640064877415588068,0.060451,0.278481
22,10,4.000000,-4606180441082329016,5973930380295311147,0.071717,0.330380
23,10,3.900000,3804064954738234959,-1844933601513823127,0.116506,0.536709
24,10,4.000000,1073869873656737415,5231869442811196475,0.085181,0.392405
25,10,4.700000,-3555603647260437303,6180837787415836159,0.081060,0.373418
26,10,3.900000,-6852159932610050173,-5238419390281800388,0.090677,0.417722
27,10,4.600000,-8065512595186474747,-923275058526456292,0.066771,0.307595
28,10,4.000000,335668764404659139,-4061310949762922435,0.107164,0.493671
29,10,3.800000,-8440963628104396611,-3122802960089150297,0.122277,0.563291
